"filename", "language", "Java", "XML", "HTML", "Java Properties", "JavaScript", "CSS", "SQL", "Log", "Markdown", "comment", "blank", "total"
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\IdiomaPK.java", "Java", 68, 0, 0, 0, 0, 0, 0, 0, 0, 20, 30, 118
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Inasistencia.java", "Java", 172, 0, 0, 0, 0, 0, 0, 0, 0, 38, 70, 280
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\InasistenciaPK.java", "Java", 104, 0, 0, 0, 0, 0, 0, 0, 0, 20, 41, 165
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Infraestructura.java", "Java", 128, 0, 0, 0, 0, 0, 0, 0, 0, 38, 53, 219
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\InfraestructuraSala.java", "Java", 118, 0, 0, 0, 0, 0, 0, 0, 0, 38, 51, 207
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\InfraestructuraSalaPK.java", "Java", 68, 0, 0, 0, 0, 0, 0, 0, 0, 20, 30, 118
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\InfraestructuraSolicitadaAgendamiento.java", "Java", 118, 0, 0, 0, 0, 0, 0, 0, 0, 38, 51, 207
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\InfraestructuraSolicitadaAgendamientoPK.java", "Java", 68, 0, 0, 0, 0, 0, 0, 0, 0, 20, 30, 118
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Invitado.java", "Java", 194, 0, 0, 0, 0, 0, 0, 0, 0, 38, 71, 303
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Laudo.java", "Java", 202, 0, 0, 0, 0, 0, 0, 0, 0, 38, 69, 309
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Lista.java", "Java", 131, 0, 0, 0, 0, 0, 0, 0, 0, 38, 53, 222
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Llamada.java", "Java", 374, 0, 0, 0, 0, 0, 0, 0, 0, 38, 123, 535
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Logistica.java", "Java", 120, 0, 0, 0, 0, 0, 0, 0, 0, 38, 51, 209
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\LogisticaSolicitadaAgendamiento.java", "Java", 131, 0, 0, 0, 0, 0, 0, 0, 0, 38, 55, 224
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\LogisticaSolicitadaAgendamientoPK.java", "Java", 68, 0, 0, 0, 0, 0, 0, 0, 0, 20, 30, 118
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\LoteGenerado.java", "Java", 131, 0, 0, 0, 0, 0, 0, 0, 0, 62, 73, 266
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Materia.java", "Java", 160, 0, 0, 0, 0, 0, 0, 0, 0, 38, 61, 259
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Membresia.java", "Java", 163, 0, 0, 0, 0, 0, 0, 0, 0, 38, 63, 264
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\MotivoDevolucion.java", "Java", 68, 0, 0, 0, 0, 0, 0, 0, 0, 38, 37, 143
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\MotivoDevolucionPK.java", "Java", 68, 0, 0, 0, 0, 0, 0, 0, 0, 20, 29, 117
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\MotivoHabilitacionArbitro.java", "Java", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 101
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\NombramientoPersona.java", "Java", 200, 0, 0, 0, 0, 0, 0, 0, 0, 38, 74, 312
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\NombramientoPersonaPK.java", "Java", 86, 0, 0, 0, 0, 0, 0, 0, 0, 20, 36, 142
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Norma.java", "Java", 126, 0, 0, 0, 0, 0, 0, 0, 0, 38, 53, 217
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Notificacion.java", "Java", 186, 0, 0, 0, 0, 0, 0, 0, 0, 38, 68, 292
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\NotificacionDocumento.java", "Java", 249, 0, 0, 0, 0, 0, 0, 0, 0, 38, 93, 380
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Obligacion.java", "Java", 256, 0, 0, 0, 0, 0, 0, 0, 0, 38, 91, 385
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\ObligacionPK.java", "Java", 68, 0, 0, 0, 0, 0, 0, 0, 0, 20, 29, 117
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\ObligacionParte.java", "Java", 142, 0, 0, 0, 0, 0, 0, 0, 0, 38, 57, 237
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\ObligacionPartePK.java", "Java", 122, 0, 0, 0, 0, 0, 0, 0, 0, 20, 47, 189
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\PagoCaso.java", "Java", 306, 0, 0, 0, 0, 0, 0, 0, 0, 38, 105, 449
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\PagoHonorarios.java", "Java", 165, 0, 0, 0, 0, 0, 0, 0, 0, 38, 63, 266
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\ParamEstadoArbitroPreseleccion.java", "Java", 134, 0, 0, 0, 0, 0, 0, 0, 0, 38, 55, 227
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\ParametrizacionTarifas.java", "Java", 280, 0, 0, 0, 0, 0, 0, 0, 0, 38, 102, 420
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\ParametrizarServicioRol.java", "Java", 118, 0, 0, 0, 0, 0, 0, 0, 0, 38, 50, 206
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\ParametrizarServicioRolPK.java", "Java", 68, 0, 0, 0, 0, 0, 0, 0, 0, 20, 29, 117
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\ParametroDeServicio.java", "Java", 137, 0, 0, 0, 0, 0, 0, 0, 0, 38, 57, 232
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\ParametroDeServicioPK.java", "Java", 86, 0, 0, 0, 0, 0, 0, 0, 0, 20, 36, 142
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\ParametroServicioSorteo.java", "Java", 292, 0, 0, 0, 0, 0, 0, 0, 0, 38, 101, 431
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\ParametroSorteo.java", "Java", 141, 0, 0, 0, 0, 0, 0, 0, 0, 40, 57, 238
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\ParametrosGenerales.java", "Java", 195, 0, 0, 0, 0, 0, 0, 0, 0, 50, 87, 332
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\ParteContestacion.java", "Java", 125, 0, 0, 0, 0, 0, 0, 0, 0, 38, 53, 216
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\ParteContestacionPK.java", "Java", 104, 0, 0, 0, 0, 0, 0, 0, 0, 20, 42, 166
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\ParteDeLaRecusacion.java", "Java", 125, 0, 0, 0, 0, 0, 0, 0, 0, 38, 53, 216
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\ParteDeLaRecusacionPK.java", "Java", 104, 0, 0, 0, 0, 0, 0, 0, 0, 20, 42, 166
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\PartePeticion.java", "Java", 126, 0, 0, 0, 0, 0, 0, 0, 0, 38, 53, 217
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\PartePeticionPK.java", "Java", 122, 0, 0, 0, 0, 0, 0, 0, 0, 20, 47, 189
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Persona.java", "Java", 1151, 0, 0, 0, 0, 0, 0, 0, 0, 120, 375, 1646
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\PersonaEventoCcb.java", "Java", 131, 0, 0, 0, 0, 0, 0, 0, 0, 38, 54, 223
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\PersonaEventoCcbPK.java", "Java", 68, 0, 0, 0, 0, 0, 0, 0, 0, 20, 29, 117
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\PersonaLey.java", "Java", 88, 0, 0, 0, 0, 0, 0, 0, 0, 5, 31, 124
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\PersonaLeyPK.java", "Java", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 77
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\PersonaLote.java", "Java", 146, 0, 0, 0, 0, 0, 0, 0, 0, 33, 47, 226
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\PersonaLotePK.java", "Java", 75, 0, 0, 0, 0, 0, 0, 0, 0, 20, 22, 117
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\PersonaRolAlerta.java", "Java", 168, 0, 0, 0, 0, 0, 0, 0, 0, 38, 62, 268
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\PersonaSector.java", "Java", 89, 0, 0, 0, 0, 0, 0, 0, 0, 9, 30, 128
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\PersonaSectorPK.java", "Java", 58, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21, 82
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\PersonaSede.java", "Java", 118, 0, 0, 0, 0, 0, 0, 0, 0, 38, 51, 207
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\PersonaSedePK.java", "Java", 68, 0, 0, 0, 0, 0, 0, 0, 0, 20, 29, 117
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\PersonaServicioMateria.java", "Java", 278, 0, 0, 0, 0, 0, 0, 0, 0, 38, 92, 408
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\PersonaSolicitud.java", "Java", 223, 0, 0, 0, 0, 0, 0, 0, 0, 38, 79, 340
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\PersonaSolicitudPK.java", "Java", 86, 0, 0, 0, 0, 0, 0, 0, 0, 20, 35, 141
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\PersonaSuspension.java", "Java", 125, 0, 0, 0, 0, 0, 0, 0, 0, 38, 53, 216
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\PersonaSuspensionPK.java", "Java", 104, 0, 0, 0, 0, 0, 0, 0, 0, 20, 42, 166
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Peticion.java", "Java", 210, 0, 0, 0, 0, 0, 0, 0, 0, 38, 78, 326
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\PlantillaCarta.java", "Java", 203, 0, 0, 0, 0, 0, 0, 0, 0, 38, 73, 314
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Preseleccionado.java", "Java", 160, 0, 0, 0, 0, 0, 0, 0, 0, 37, 58, 255
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\PreseleccionadoPK.java", "Java", 68, 0, 0, 0, 0, 0, 0, 0, 0, 20, 30, 118
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Profesion.java", "Java", 136, 0, 0, 0, 0, 0, 0, 0, 0, 38, 55, 229
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\ProgramacionAlerta.java", "Java", 149, 0, 0, 0, 0, 0, 0, 0, 0, 38, 61, 248
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Pronunciamiento.java", "Java", 257, 0, 0, 0, 0, 0, 0, 0, 0, 38, 97, 392
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Publicacion.java", "Java", 254, 0, 0, 0, 0, 0, 0, 0, 0, 38, 91, 383
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\RecursoLaudo.java", "Java", 278, 0, 0, 0, 0, 0, 0, 0, 0, 38, 97, 413
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Recusacion.java", "Java", 351, 0, 0, 0, 0, 0, 0, 0, 0, 38, 123, 512
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Refrigerio.java", "Java", 137, 0, 0, 0, 0, 0, 0, 0, 0, 38, 56, 231
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\RegistroTranscripcion.java", "Java", 151, 0, 0, 0, 0, 0, 0, 0, 0, 38, 59, 248
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\RelacionadoConvenio.java", "Java", 128, 0, 0, 0, 0, 0, 0, 0, 0, 38, 54, 220
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\RelacionadoConvenioPK.java", "Java", 86, 0, 0, 0, 0, 0, 0, 0, 0, 20, 36, 142
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Reliquidacion.java", "Java", 267, 0, 0, 0, 0, 0, 0, 0, 0, 38, 97, 402
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Requisito.java", "Java", 144, 0, 0, 0, 0, 0, 0, 0, 0, 38, 57, 239
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\RequisitoLista.java", "Java", 118, 0, 0, 0, 0, 0, 0, 0, 0, 38, 51, 207
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\RequisitoListaPK.java", "Java", 68, 0, 0, 0, 0, 0, 0, 0, 0, 20, 30, 118
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\RequisitoPersona.java", "Java", 118, 0, 0, 0, 0, 0, 0, 0, 0, 38, 51, 207
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\RequisitoPersonaPK.java", "Java", 68, 0, 0, 0, 0, 0, 0, 0, 0, 20, 30, 118
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\ResultadoAudiencia.java", "Java", 218, 0, 0, 0, 0, 0, 0, 0, 0, 38, 78, 334
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Rol.java", "Java", 256, 0, 0, 0, 0, 0, 0, 0, 0, 44, 94, 394
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\RolPersona.java", "Java", 267, 0, 0, 0, 0, 0, 0, 0, 0, 38, 91, 396
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\RolPersonaCaso.java", "Java", 768, 0, 0, 0, 0, 0, 0, 0, 0, 92, 232, 1092
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\RolPersonaCasoPK.java", "Java", 86, 0, 0, 0, 0, 0, 0, 0, 0, 20, 35, 141
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Sala.java", "Java", 181, 0, 0, 0, 0, 0, 0, 0, 0, 38, 67, 286
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Sede.java", "Java", 256, 0, 0, 0, 0, 0, 0, 0, 0, 38, 88, 382
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\SedeConvenio.java", "Java", 118, 0, 0, 0, 0, 0, 0, 0, 0, 38, 51, 207
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\SedeConvenioPK.java", "Java", 68, 0, 0, 0, 0, 0, 0, 0, 0, 20, 30, 118
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\Servicio.java", "Java", 295, 0, 0, 0, 0, 0, 0, 0, 0, 44, 106, 445
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\ServicioMateria.java", "Java", 168, 0, 0, 0, 0, 0, 0, 0, 0, 38, 63, 269
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\ServicioMateriaCentro.java", "Java", 123, 0, 0, 0, 0, 0, 0, 0, 0, 38, 52, 213
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\ServicioMateriaCentroPK.java", "Java", 86, 0, 0, 0, 0, 0, 0, 0, 0, 20, 36, 142
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\ServicioMateriaPK.java", "Java", 68, 0, 0, 0, 0, 0, 0, 0, 0, 20, 30, 118
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\ServicioSede.java", "Java", 118, 0, 0, 0, 0, 0, 0, 0, 0, 38, 51, 207
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\ServicioSedePK.java", "Java", 68, 0, 0, 0, 0, 0, 0, 0, 0, 20, 30, 118
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\SolicitudPrestador.java", "Java", 222, 0, 0, 0, 0, 0, 0, 0, 0, 38, 80, 340
"c:\Users\Administrador.DESKTOP-HJV5VTB\Downloads\SIMASC_JAVA\SIMASC_JAVA\SimascComun\src\main\java\com\ccb\simasc\transversal\entidades\SolicitudProrroga.java", "Java", 187, 0, 0, 0, 0, 0, 0, 0, 0, 38, 68, 293
